"dataset","Symbol","Start","End","Label","Market.Cap","Sector","Income","Sales","Employees","Analyst.Rating..1.buy.5.sell.","price.to.earnings","Price.Earnings.to.Growth","Price.to.Sales.Ratio","Price.to.Book","Price.to.free.cash.flow","debt.to.equity","EPS..ttm.","Inst.Own","ROE","ROI","Profit.Margin","Shs.Outstand","Beta"
"Nasdaq","RVSB",5.12,7.74,"UP",157275362,"Finance",19500000,52200000,224,0,7.89,0.66,2.9,1,17.8,0,0.89,0.616,0.138,0.246,0.418,22030000,0.77
"Nasdaq","RVYL",5.86,4.47,"DOWN",44056399,"Technology",-2.4e+07,2.7e+07,50,1.5,0,0,1.38,0.89,3.87,0,-0.57,0.208,-0.58,-0.202,-0.887,42980000,4.01
"Nasdaq","RWLK",1.36,1.24,"DOWN",60944828,"Health Care",-15300000,5700000,51,2,0,0,9.82,0.7,0,0,-0.26,0.098,-0.176,-0.143,0,62550000,2.4
"Nasdaq","RXT",19.09,13.64,"DOWN",1082403749,"Technology",-196800000,3.09e+09,6600,3.1,0,0,0.3,0.7,4.14,2.92,-0.94,0,-0.147,-0.002,-0.064,209500000,0
"Nasdaq","RYAAY",105.33,102.12,"DOWN",15666715661,"Consumer Discretionary",216700000,6.95e+09,19116,1.2,76.86,0,2.11,2.69,11.97,0.81,0.95,0.453,0.041,-0.014,0.031,226920000,1.47
"Nasdaq","RYTM",30.36,10.63,"DOWN",1415289092,"Health Care",-175700000,13400000,140,2,0,0,88.95,5.73,0,0.18,-3.49,0.883,-0.677,-0.598,0,55720000,1.98
"Nasdaq","RZLT",12.75,4.85,"DOWN",66783415,"Health Care",-41100000,0,42,1.6,0,0,0,0.35,0,0,-2.67,0.647,-0.576,0,0,31540000,2.34
"Nasdaq","SABR",11.21,8.64,"DOWN",1905121901,"Consumer Discretionary",-5.81e+08,2.18e+09,7583,2.3,0,0,0.66,0,0,0,-1.82,0,1.205,-0.156,-0.267,326570000,1.8
"Nasdaq","SAFT",77.9,84.9,"UP",1280924857,"Finance",73400000,7.97e+08,552,0,17.24,1.15,1.6,1.51,59.38,0.04,4.92,0.852,0.083,0.116,0.092,14600000,0.26
"Nasdaq","SAGE",85.82,43.25,"DOWN",2246164565,"Health Care",-503200000,6200000,471,2.3,0,0,306.83,1.27,0,0,-8.53,0.882,-0.301,-0.267,0,59270000,1.22
"Nasdaq","SAIA",179.93,332.84,"UP",5272046623,"Industrials",360300000,2.75e+09,11600,2.3,15.89,0.93,1.97,3.78,110.73,0.02,13.5,0,0.266,0.201,0.131,26540000,1.38
"Nasdaq","SALM",1.14,3.13,"UP",57087211,"Consumer Discretionary",49800000,266400000,1079,1.7,0.79,0.11,0.15,0.21,2.03,0.82,1.81,0.184,0.281,0.164,0.187,27210000,1.31
"Nasdaq","SAMG",13.37,16.81,"UP",270853577,"Finance",22100000,132900000,146,1.5,7.8,0.66,1.98,1.92,9.31,0.08,2.25,0.841,0.266,0.263,0.167,9890000,0.84
"Nasdaq","SANM",31.69,41.6,"UP",3252071831,"Technology",2.48e+08,7.33e+09,35000,2.7,16.78,0,0.5,2.14,16.59,0.18,3.85,0.969,0.134,0.117,0.034,59970000,1.01
"Nasdaq","SANW",2.96,2.7,"DOWN",42607585,"Consumer Staples",-36600000,71400000,148,2,0,0,0.48,0.63,0,0.91,-0.93,0.675,-0.591,-0.339,-0.512,41810000,1.41
"Nasdaq","SASI",3.13,1.83,"DOWN",4197017,"Technology",-9400000,1300000,33,2,0,0,4.63,0.68,0,0,-0.9,0.112,-0.793,-0.657,0,10500000,1.2
"Nasdaq","SASR",31.71,48.07,"UP",1591121747,"Finance",176900000,460400000,1084,2.3,8.68,0.93,3.35,1.03,0,0.25,3.94,0.725,0,0.233,0,44640000,0.97
"Nasdaq","SATS",20.93,26.32,"UP",1565303702,"Technology",62400000,2e+09,2500,2,23.77,4.75,0.71,0.43,6.75,0,0.73,0.948,0.018,0.02,0.031,84320000,0.79
"Nasdaq","SAVA",7.09,43.77,"UP",1479613137,"Health Care",-60600000,0,24,2.5,0,0,0,6.34,0,0,-1.52,0.255,-0.248,0,0,40020000,0.08
"Nasdaq","SBAC",275.63,388.56,"UP",29121219301,"Real Estate",407100000,2.54e+09,1596,2.2,73.97,2.23,11.41,0,0,0,3.71,0.977,0,0.104,0,107850000,0.46
"Nasdaq","SBCF",29.17,34.93,"UP",1898072890,"Finance",112600000,309100000,989,2.7,16.58,1.84,6.23,1.44,14.68,0.05,1.88,0.88,0.085,0.182,0.364,61410000,1.08
"Nasdaq","SBET",3.4,2.52,"DOWN",16544890,"Utilities",-65300000,6100000,53,0,0,0,2.41,3.37,0,0.74,-2.6,0.026,0,-3.919,0,23610000,0.95
"Nasdaq","SBFG",16.82,18.74,"UP",118450053,"Finance",13100000,40900000,269,0,8.92,0,2.85,0.94,8.39,0.24,1.85,0.502,0.096,0.185,0.319,7080000,0.89
"Nasdaq","SBFM",3.22,14,"UP",19306198,"Health Care",-5100000,4e+05,3,0,0,0,34.31,0.27,0,0,-1.6,0.04,-0.381,-6.058,0,15850000,-1.29
"Nasdaq","SBGI",31.73,26.46,"DOWN",1245453172,"Consumer Discretionary",2.47e+09,5.14e+09,11500,2.7,0.51,0,0.23,1.76,3,6.06,34.25,0.829,-5.243,0.021,0.488,70900000,1.26
"Nasdaq","SBLK",8.86,21.53,"UP",1790371870,"Consumer Discretionary",891100000,1.69e+09,181,1.7,2.22,0,1.14,0.94,4.64,0.65,8.7,0.554,0.437,0.203,0.526,102220000,1.01
"Nasdaq","SBNY",135.94,319.7,"UP",10077472319,"Finance",1.03e+09,2.34e+09,1854,1.7,7.73,1.22,3.52,1.03,0,0.07,17.08,0.97,0.13,0.178,0.44,62440000,1.67
"Nasdaq","SBRA",16.84,13.62,"DOWN",3149260570,"Real Estate",43300000,583300000,42,2.6,65.27,8.94,4.85,0.85,226.34,0.75,0.19,0.902,0.013,0.011,0.074,230970000,1.3
"Nasdaq","SBSI",31.09,41.71,"UP",1104688730,"Finance",1.06e+08,232600000,809,3,10.7,5.35,4.84,1.59,6.25,0.22,3.27,0.536,0.135,0.177,0.456,32110000,0.54
"Nasdaq","SBT",4.49,5.72,"UP",324208677,"Finance",12300000,98600000,295,2.3,25.94,0,3.25,0.95,11.16,0.19,0.24,0.258,0.078,0.199,0.267,50390000,0.73
"Nasdaq","SBTX",39.54,6.6,"DOWN",224265623,"Health Care",-90200000,0,92,3,0,0,0,0.74,0,0,-2.57,0.795,-0.296,0,0,36060000,0
"Nasdaq","SBUX",103.1,116.24,"UP",99192730000,"Consumer Discretionary",4.17e+09,3.198e+10,383000,2.5,25.77,3.83,3.27,0,129.57,0,3.56,0.706,-0.534,0.493,0.13,1.15e+09,0.86
"Nasdaq","SCHL",24.43,40.57,"UP",1307068174,"Consumer Discretionary",59200000,1.65e+09,5160,0,23.65,2.6,0.78,1.12,33.61,0.01,1.6,0.884,0.05,0.072,0.036,34300000,1.11
"Nasdaq","SCHN",32.45,52.15,"UP",738899737,"Industrials",168900000,3.49e+09,3471,2.5,4.75,0.47,0.2,0.79,10.57,0.26,5.69,0.929,0.183,0.151,0.048,27850000,1.45
"Nasdaq","SCKT",2.45,4.16,"UP",13924551,"Technology",2100000,24800000,53,1,7.26,0,0.51,0.61,0,0.08,0.24,0.06,0,0.21,0,7220000,0.78
"Nasdaq","SCOR",2.39,3.33,"UP",111763892,"Consumer Discretionary",-2.5e+07,374400000,1355,2.5,0,0,0.33,0.61,5.58,0,-0.28,0.584,-0.12,-0.162,-0.067,92410000,1.01
"Nasdaq","SCPH",5.65,4.92,"DOWN",145779284,"Health Care",-31300000,0,26,1.5,0,0,0,3.64,0,0.31,-1.33,0.604,-0.598,0,0,27380000,0.14
"Nasdaq","SCPL",14.53,13.64,"DOWN",331493194,"Technology",18200000,619100000,632,2.5,17.79,1.17,2.67,3.03,10.17,0,0.73,0.909,0.181,1.278,0.029,24600000,0.36
"Nasdaq","SCPS",13.41,1.63,"DOWN",5338958,"Health Care",-15900000,0,9,2,0,0,0,0,0,0,-0.8,0.033,0,0,0,21090000,0
"Nasdaq","SCSC",26.71,35.38,"UP",786405641,"Technology",88700000,3.53e+09,2700,1.5,8.56,0.61,0.21,0.92,0,0.34,3.44,0.999,0.114,0.086,0.025,25290000,1.43
"Nasdaq","SCTL",3.09,1.47,"DOWN",104250462,"Health Care",-13200000,84900000,258,1.3,0,0,1.09,2.33,0,2.68,-0.25,0.551,-0.324,0.027,-0.156,56600000,0.72
"Nasdaq","SCVL",18.51,39.7,"UP",667013610,"Consumer Discretionary",123200000,1.3e+09,2600,1.7,5.14,0.51,0.46,1.28,0,0,4.35,0.65,0.27,0.343,0.095,27590000,1.35
"Nasdaq","SCWX",14.3,16.3,"UP",697606812,"Technology",-6.8e+07,498800000,2351,3.5,0,0,1.14,0.88,0,0,-0.81,0.671,-0.107,-0.056,-0.136,84480000,0.93
"Nasdaq","SCYX",7.17,6.31,"DOWN",75099089,"Health Care",-48600000,3100000,56,1.8,0,0,19.63,1.71,0,0.98,-1.58,0.514,-1.192,-0.74,0,43280000,1.82
"Nasdaq","SDC",11.68,2.44,"DOWN",87996905,"Health Care",-99500000,541400000,3200,3.4,0,0,0.42,0.51,0,5.61,-0.83,0.292,-0.604,-0.338,-0.184,120820000,0
"Nasdaq","SDGR",79.48,34.39,"DOWN",1702215903,"Technology",-147800000,163200000,664,2,0,0,8.48,2.89,0,0,-2.08,0.834,-0.274,-0.201,-0.906,71160000,0
"Nasdaq","SEAC",1.35,1.66,"UP",20659637,"Technology",-1.3e+07,29800000,104,2,0,0,0.65,0.59,0,0,-0.26,0.155,-0.33,-0.164,-0.438,49460000,1.03
"Nasdaq","SECO",2.28,0.49,"DOWN",20312612,"Miscellaneous",-77500000,428900000,509,0,0,0,0.05,0.07,0,0.78,-1.1,0.173,-0.26,-0.143,-0.181,70650000,1.03
"Nasdaq","SEDG",311.35,282.35,"DOWN",12718181345,"Technology",142200000,2.46e+09,3964,2,97.2,3.41,5.75,6.82,0,0,2.56,0.89,0.086,0.096,0.058,55470000,1.22
"Nasdaq","SEED",13.99,7.4,"DOWN",61002828,"Consumer Staples",-11800000,11100000,54,0,0,0,5.25,0,0,0,-2.08,0.084,0.817,49.323,0,5770000,1.13
"Nasdaq","SEEL",1.46,1.63,"UP",92287519,"Health Care",-73300000,0,15,1.6,0,0,0,3.3,0,0.73,-0.7,0.333,-1.452,0,0,106070000,2.06
"Nasdaq","SEER",54.01,22.72,"DOWN",489621977,"Health Care",-84600000,12200000,118,2.7,0,0,35.11,0.9,0,0,-1.37,0.87,-0.171,-0.142,0,62380000,0
"Nasdaq","SEIC",56.93,61.33,"UP",7308375360,"Finance",508500000,2.04e+09,4371,2.8,15.29,1.27,3.68,3.91,17.36,0,3.65,0.733,0.265,0.214,0.25,135200000,0.99
"Nasdaq","SELB",2.99,3.34,"UP",245868270,"Health Care",31700000,127600000,58,1.5,6.12,0,1.62,2.37,0,0.29,0.23,0.468,0.851,-0.427,0.249,148510000,0.91
"Nasdaq","SELF",4.01,5.67,"UP",52964234,"Real Estate",2700000,11300000,28,2,18.99,0,4.38,1.08,38.03,0.37,0.25,0.292,0.057,0.041,0.239,10770000,0.25
"Nasdaq","SENEA",38.69,47.38,"UP",500742178,"Consumer Staples",41800000,1.42e+09,3000,0,13.07,0,0.36,0.9,0,0.37,4.84,0.723,0.072,0.075,0.03,8150000,0.7
"Nasdaq","SESN",1.32,0.81,"DOWN",112751336,"Health Care",47900000,2e+07,35,3,2.3,0,5.41,0.77,0,0,0.24,0.145,0.295,-0.002,0,199460000,0.95
"Nasdaq","SFE",6.41,7.17,"UP",58502040,"Finance",3500000,0,33,2,0,0,0,1.26,0,0,-0.01,0.53,0.059,0,0,16360000,0.98
"Nasdaq","SFET",1.36,0.73,"DOWN",9788413,"Technology",0,15950000,61,2.5,0,0,6.4,5.39,0,0,-0.53,0.0084,0,0,0,32630000,0
"Nasdaq","SFIX",56.04,19.88,"DOWN",445444329,"Consumer Discretionary",-207100000,2.07e+09,7920,3.1,0,0,0.18,1.09,41.35,0,-1.9,0.894,-0.502,-0.637,-0.1,108740000,1.91
"Nasdaq","SFM",20.23,29.88,"UP",3165632372,"Consumer Discretionary",250400000,6.24e+09,31000,3,14.4,1.71,0.57,3.46,12.65,0.26,2.23,0,0.253,0.21,0.04,109070000,0.42
"Nasdaq","SFNC",21.65,29.77,"UP",3040296035,"Finance",221400000,767900000,2877,3.2,12.79,2.56,3.92,0.92,23.27,0.14,1.84,0.698,0.086,0.154,0.35,128310000,0.87
"Nasdaq","SFST",35.19,62.82,"UP",356427322,"Finance",35600000,106800000,278,3,10.21,1.28,3.35,1.27,7.84,0.13,4.42,0.916,0.16,0.235,0.415,7960000,0.85
"Nasdaq","SFT",8.31,3.48,"DOWN",45784058,"Consumer Discretionary",-201100000,819300000,1360,2.7,0,0,0.04,0,0,0,-2.52,0.282,-4.265,-0.585,-0.245,80950000,1.4
"Nasdaq","SGA",22.29,24.34,"UP",139578537,"Consumer Discretionary",11900000,112800000,570,0,11.49,5.75,1.22,0.69,45.95,0,2.01,0.942,0.06,0.055,0.106,5950000,0.34
"Nasdaq","SGBX",6.05,1.95,"DOWN",19641836,"Industrials",-9400000,33500000,18,1,0,0,0.48,0.91,0,0.14,-0.91,0.165,-0.518,-0.258,-0.281,13230000,-3.18
"Nasdaq","SGEN",168.43,157.19,"DOWN",23613790434,"Health Care",-636800000,1.86e+09,2675,2.1,0,0,13.79,9.03,0,0,-3.46,0.911,-0.216,-0.222,-0.342,184790000,0.6
"Nasdaq","SGH",19.32,35.35,"UP",657350431,"Technology",66600000,1.82e+09,3600,1.7,11.7,1.38,0.37,1.93,10.16,1.62,1.24,0,0.185,0.096,0.037,49240000,1.25
"Nasdaq","SGLY",2.21,4.49,"UP",56267454,"Consumer Discretionary",-16700000,5e+06,42,0,0,0,10.35,0.75,0,0.2,-1.15,0.012,-0.313,-0.116,0,21980000,1.12
"Nasdaq","SGMA",4.62,10.51,"UP",29924164,"Technology",2400000,398700000,3100,0,11.7,0,0.08,0.34,0,1.02,0.44,0.143,0.029,0.07,0.006,6060000,1.03
"Nasdaq","SGML",2.74,10.32,"UP",3633852835,"Industrials",-56900000,0,126,1.6,0,0,0,19.5,0,0,-0.6,0.6203,-0.371,0,0,100660000,0.41
"Nasdaq","SGMO",15.92,7.81,"DOWN",687268140,"Health Care",-172300000,114200000,431,2.1,0,0,4.58,1.55,0,0,-1.18,0.594,-0.481,-0.489,0,148160000,1.21
"Nasdaq","SGRP",1.06,1.22,"UP",36325431,"Consumer Discretionary",-1400000,254200000,1232,2,0,0,0.12,1.21,0,0.79,-0.07,0.069,-0.059,0.066,-0.005,21810000,1
"Nasdaq","SGRY",27.6,53.28,"UP",2428252749,"Health Care",-29200000,2.38e+09,8300,1.9,0,0,0.81,1.72,22.45,2.67,-0.36,0,-0.028,0.072,-0.012,88900000,2.82
"Nasdaq","SGTX",39.25,2.86,"DOWN",16232028,"Health Care",-66100000,1e+07,66,2,0,0,1.55,0.29,0,0.39,-2.05,0.527,-0.922,-0.777,0,32400000,0
"Nasdaq","SHBI",14.16,20.74,"UP",396010333,"Finance",25500000,1.04e+08,435,2.5,14.88,1.49,3.7,1.09,154.12,0.12,1.31,0.613,0.054,0.149,0.163,19850000,0.9
"Nasdaq","SHC",27.02,23.27,"DOWN",1919492560,"Health Care",123100000,970800000,3000,3,13.77,0.77,1.76,2.67,13.51,2.84,0.44,0.889,0.206,0.075,0.127,279990000,0
"Nasdaq","SHCR",10.5,4.84,"DOWN",681886055,"Technology",-100100000,429300000,3279,2,0,0,1.23,0.94,0,0,-0.32,0.36,-0.18,-0.15,-0.233,347330000,0
"Nasdaq","SHEN",43.46,25.87,"DOWN",1122218085,"Telecommunications",-8e+05,255300000,860,3.3,0,0,3.46,1.37,0,0,-0.02,0.56,1.381,-0.001,0,50160000,0.61
"Nasdaq","SHIP",0.51,0.88,"UP",67581246,"Consumer Discretionary",50300000,167400000,46,2.3,1.82,0,0.48,0.34,0,1.1,0.25,0.025,0.216,0.126,0.301,181920000,0.55
"Nasdaq","SHOO",34.3,45.96,"UP",2373958174,"Consumer Discretionary",255600000,2.2e+09,2400,2.4,9.38,0.94,1.07,2.74,57.77,0,3.18,0.966,0.312,0.239,0.116,76560000,1.1
"Nasdaq","SHYF",27.53,49.12,"UP",816100332,"Consumer Discretionary",39100000,1e+09,3800,1.7,21.67,1.44,0.82,3.32,0,0.36,1.09,0.853,0.16,0.25,0.039,35060000,1.8
"Nasdaq","SIBN",29.3,21.81,"DOWN",667233009,"Health Care",-66300000,95500000,352,1.6,0,0,4.2,3.46,0,0.32,-1.97,0,-0.518,-0.316,-0.694,34050000,1.13
"Nasdaq","SIEB",4.1,2.31,"DOWN",51755726,"Finance",1100000,53800000,125,0,50,0,0.95,1.12,0,14.3,0.04,0.016,0.023,0.005,0.02,32400000,-0.17
"Nasdaq","SIEN",3.87,3.55,"DOWN",17470107,"Health Care",-23600000,85200000,319,1.8,0,0,0.29,1.5,0,8.25,-0.36,0.4,-0.832,-0.439,-0.282,102720000,1.5
"Nasdaq","SIFY",1.3,3.08,"UP",287490295,"Consumer Discretionary",14500000,341700000,3641,2,19.36,0,0.79,0.02,0,1.21,0.08,0.014,0.09,0.071,0.042,182740000,1.33
"Nasdaq","SIGA",7.26,7.65,"UP",666710462,"Health Care",71800000,147400000,39,0,9.46,9.46,4.21,4.52,0,0,0.92,0.439,0.488,0.397,0.487,72680000,0.72
"Nasdaq","SIGI",65.02,81.29,"UP",5886966369,"Finance",259300000,3.47e+09,2440,2.9,21.49,1.6,1.63,2.31,8.98,0,4.26,0.889,0.099,0.126,0.075,60440000,0.62
"Nasdaq","SILC",41.5,50.18,"UP",292702764,"Technology",12600000,135400000,135,2,23.09,1.54,2.18,1.66,0,0,1.84,0.518,0,0.067,0,6710000,0.97
"Nasdaq","SILK",59.08,43.3,"DOWN",1664532711,"Health Care",-60700000,114200000,352,2.1,0,0,14.75,26.29,0,1.23,-1.74,0,-0.822,-0.371,-0.531,37520000,1.23
"Nasdaq","SILO",21.5,6.8,"DOWN",12002490,"Health Care",4100000,70000,2,0,1.62,0,140.65,0.86,0,0,2.11,0.009,0.453,0,0,2990000,-1.26
"Nasdaq","SIMO",47.21,94.07,"UP",1784132484,"Technology",222100000,1.01e+09,1434,2.2,8.92,1.78,1.74,3.06,736.14,0,6.34,0.717,0.338,0.302,0.219,34850000,0.92
"Nasdaq","SINT",1.6,0.64,"DOWN",2440810,"Health Care",-9300000,8e+05,36,2,0,0,2.58,0.17,0,0.05,-0.38,0.068,-0.586,-0.549,0,24720000,1.49
"Nasdaq","SIOX",3.12,1.31,"DOWN",22340509,"Health Care",-68400000,0,12,1,0,0,0,0.4,0,0,-0.93,0.295,-0.951,0,0,73770000,1.57
"Nasdaq","SIRI",6.17,6.42,"UP",23618447041,"Consumer Discretionary",1.26e+09,8.92e+09,5590,2.6,20.19,3.96,2.75,0,143.45,0,0.31,0.113,0,0.277,0,3.89e+09,0.92
"Nasdaq","SISI",3.02,6.68,"UP",3219267,"Health Care",-24600000,2200000,74,0,0,0,7.97,0.31,0,0.43,-2.67,0.01,-0.703,-0.476,0,16400000,1.36
"Nasdaq","SITM",110.31,291.07,"UP",1933877889,"Technology",52800000,288400000,279,1.7,37.2,5.39,6.44,2.76,39.28,0,2.38,0.747,0.092,0.052,0.183,21150000,0
"Nasdaq","SIVB",387.34,679.45,"UP",13800812954,"Finance",1.6e+09,4.89e+09,7743,2.3,7.73,0.97,2.54,1,6.8,0.27,26.94,0.938,0.138,0.159,0.35,58940000,1.52
"Nasdaq","SJ",8.8,5.84,"DOWN",70000360,"Technology",21600000,257600000,285,0,3.53,0,0.24,0.4,0,0,0.45,0.004,0.171,0.198,0.084,38280000,1.28
"Nasdaq","SKIN",11.5,23.95,"UP",1743494894,"Consumer Discretionary",-1.92e+08,3.25e+08,704,1.7,0,0,4,3.61,0,0,-1.43,0,-0.899,-0.033,-0.591,150730000,0
"Nasdaq","SKYW",37.94,39.4,"UP",896411404,"Consumer Discretionary",124400000,3.1e+09,15205,3.2,6.87,0,0.27,0.36,1.41,1.4,2.46,0.858,0.041,0.044,0.03,50520000,1.78
"Nasdaq","SLAB",126.35,206.19,"UP",3868471235,"Technology",71600000,975500000,1667,2.6,63.95,17.76,4.16,2.73,0,0.34,1.94,0,0.034,-0.019,0.065,34080000,1.05
"Nasdaq","SLDB",117.6,26.7,"DOWN",49115688,"Health Care",-8.7e+07,14800000,104,2.8,0,0,3.28,0.29,0,0,-11.58,0.602,-0.447,-0.346,0,7520000,1.37
"Nasdaq","SLGG",2.55,2.43,"DOWN",11110459,"Industrials",-30700000,17800000,101,2,0,0,1.29,0.29,0,0.05,-0.84,0.087,-0.357,-0.229,0,36950000,1.22
"Nasdaq","SLGL",9.93,7.37,"DOWN",114606519,"Health Care",9600000,33200000,53,2,13.37,0,3.34,2.24,0,0,0.36,0.138,0.194,0.053,0.289,23130000,1.32
"Nasdaq","SLM",12.09,19.47,"UP",4197051823,"Finance",845600000,1.91e+09,1450,2.2,5.36,0.31,2.13,2.39,0,3.19,3.07,0,0.473,0.134,0.444,251270000,1.21
"Nasdaq","SLNG",2.75,4.19,"UP",150809497,"Utilities",-9500000,92300000,249,2,0,0,1.44,2.16,45.77,0.21,-0.53,0.02,-0.156,-0.11,-0.103,18250000,0.19
"Nasdaq","SLNH",5,10.96,"UP",17648956,"Technology",-27800000,26700000,54,0,0,0,0.9,0.11,0,0.22,-2,0.133,-0.233,-0.046,-0.707,14050000,1.98
"Nasdaq","SLNO",30.15,7.05,"DOWN",121518816,"Health Care",-23400000,0,20,1.5,0,0,0,0.36,0,0,-3.97,0.401,-1.105,0,0,8010000,0.26
"Nasdaq","SLP",75.06,49.17,"DOWN",843831916,"Technology",12500000,53900000,157,2,66.26,4.42,15.37,4.52,67.34,0,0.6,0.752,0.072,0.067,0.232,20240000,0.46
"Nasdaq","SLRX",28.25,12.85,"DOWN",4650915,"Health Care",-18700000,0,16,1,0,0,0,0.13,0,0,-9.86,0.177,-0.513,-0.331,0,2140000,0.73
"Nasdaq","SLS",5.61,5.39,"DOWN",97683266,"Health Care",-38800000,1e+06,11,1.7,0,0,98.8,5.26,0,0,-2.33,0.147,-2.218,-1.234,0,20550000,2.28
"Nasdaq","SMBC",30.07,51.81,"UP",471609616,"Finance",4.7e+07,116900000,511,2.5,9.52,0,3.94,1.43,8.29,0.07,5.21,0.526,0.151,0.26,0.402,9240000,0.9
"Nasdaq","SMBK",17.96,27.24,"UP",495649739,"Finance",36700000,144300000,539,2,13.26,0,3.43,1.15,14.31,0.12,2.17,0.451,0.079,0.214,0.231,16730000,0.73
"Nasdaq","SMCI",31.05,44.68,"UP",3640736562,"Technology",285200000,5.2e+09,4607,2.4,14.46,1.45,0.75,2.8,0,0.42,5.29,0.734,0.146,0.14,0.035,52100000,1.39
"Nasdaq","SMFR",10.75,4.6,"DOWN",380641510,"Technology",-171700000,191100000,1200,2,0,0,1.72,0.46,0,0.09,-0.6,0.421,-0.393,-1.061,-0.898,337750000,0
"Nasdaq","SMID",9.3,46.6,"UP",124777347,"Industrials",4500000,46800000,178,0,22.76,0,2.14,3.13,0,0.2,0.86,0.403,0.141,0.204,0.096,5230000,0.84
"Nasdaq","SMIT",5.39,5.54,"UP",5227381,"Industrials",-3700000,9900000,157,0,0,0,0.35,5.81,0,5,-0.97,0.192,-1.177,-2.382,-0.332,3810000,0.96
"Nasdaq","SMLR",91.78,91.85,"UP",284468052,"Health Care",13100000,54400000,124,2.5,19.62,0,3.87,4.23,12.68,0,1.62,0.491,0.276,0.378,0.241,6760000,0.77
"Nasdaq","SMMF",21.8,27.42,"UP",375500159,"Finance",49800000,142700000,439,2.5,7.35,0.92,2.56,1.14,7.46,0.38,3.87,0.369,0.147,0.217,0.324,12760000,0.4
"Nasdaq","SMMT",5.17,2.55,"DOWN",88778117,"Health Care",-84900000,2e+06,105,1,0,0,99.5,1.92,0,0,-0.86,0.042,-1.127,-1.035,0,99650000,0.85
"Nasdaq","SMPL",29.71,41.28,"UP",3774629819,"Consumer Staples",108600000,1.17e+09,260,1.8,35.14,3.67,3.26,2.63,36.11,0.28,1.08,0.932,0.079,0.087,0.093,100140000,0.8
"Nasdaq","SMSI",5.05,4.92,"DOWN",126807963,"Technology",-38100000,56500000,373,2,0,0,1.95,1.31,0,0,-0.7,0.195,-0.395,-0.31,-0.674,55180000,0.88
"Nasdaq","SMTC",71.18,88.53,"UP",1762578463,"Technology",158900000,796900000,1439,2.4,11.1,0.97,2.15,2.17,7.92,0.22,2.46,0.984,0.213,0.141,0.199,63500000,1.64
"Nasdaq","SMTI",45.67,30.02,"DOWN",251229321,"Health Care",-11900000,30300000,63,2,0,0,8.29,7.13,0,0,-1.57,0.032,-0.368,-0.241,-0.394,7790000,1.96
"Nasdaq","SNAX",10.76,4.52,"DOWN",6302252,"Consumer Staples",-44300000,34300000,224,2,0,0,0.26,0.33,0,0,-1.92,0.236,-1.601,-1.315,0,28250000,0.38
"Nasdaq","SNBR",79.36,77.52,"DOWN",619988180,"Consumer Discretionary",53200000,2.11e+09,5515,3,12.53,1.84,0.31,0,4.72,0,2.32,0,-0.201,-3.764,0.042,22360000,1.83
"Nasdaq","SNCE",10.76,12.76,"UP",169868671,"Technology",0,72570000,601,1.6,0,0,1.97,0.82,0,0,-0.72,0.587,0,-0.524,0,1.16e+08,0
"Nasdaq","SNCR",4.44,2.37,"DOWN",98020258,"Technology",-12200000,274700000,1536,2,0,0,0.31,1.13,31.22,0,-0.14,0.539,-0.141,-0.053,-0.044,87120000,1.22
"Nasdaq","SND",1.93,1.75,"DOWN",109610316,"Industrials",-25500000,179900000,239,3,0,0,0.65,0.41,0,0.09,-0.61,0.365,-0.106,-0.207,-0.142,42180000,1.66
"Nasdaq","SNDL",5.5,5.94,"UP",591412901,"Health Care",-113700000,204400000,184,2.2,0,0,2.6,0.47,0,0.17,-0.52,0.083,-0.107,-0.118,-0.556,237990000,0
"Nasdaq","SNDX",22.34,21.78,"DOWN",1309483570,"Health Care",8e+05,1.39e+08,59,1.7,0,0,9.48,3.9,0,0.06,-0.03,0,0.002,0.061,0.006,60160000,1.11
"Nasdaq","SNES",1.7,1,"DOWN",2125053,"Industrials",-9600000,8e+05,26,2,0,0,2.35,0.34,0,0,-0.79,0.097,-1.077,-0.826,0,12210000,1.04
"Nasdaq","SNEX",58.17,61.66,"UP",1904181785,"Finance",157300000,6.15e+10,3500,0,11.74,0.62,0.03,1.73,9.43,4.54,7.87,0.797,0.161,0.014,0.003,19640000,0.98
"Nasdaq","SNFCA",7.69,8.86,"UP",134614096,"Finance",22900000,439400000,1619,0,6.69,0,0.29,0.53,1.12,0.71,1.04,0.38,0.078,0.104,0.052,21180000,0.71
"Nasdaq","SNGX",1.35,0.7,"DOWN",29591714,"Health Care",-1.5e+07,9e+05,13,2,0,0,32.13,6.69,0,2.36,-0.35,0.075,-1.644,-0.575,0,43010000,1.77
"Nasdaq","SNOA",7.31,4.7,"DOWN",6077837,"Health Care",-4900000,12900000,12,2,0,0,0.31,0.63,0,0.06,-1.59,0.06,-0.496,-0.509,-0.377,3100000,0.98
"Nasdaq","SNPS",254.7,370.81,"UP",44692927624,"Technology",1.03e+09,4.95e+09,16361,1.7,44.04,2.36,9,7.92,28.1,0,6.59,0.934,0.189,0.127,0.209,152940000,1.17
"Nasdaq","SNPX",5.6,8.77,"UP",47337153,"Health Care",-14200000,0,4,2,0,0,0,1.69,0,0,-2.11,0.092,-0.452,0,0,6960000,0
